"Farm","cowid","Event","Days_In_Milk","Event_Date","Recode_Protos"
38,10594,"NO_LESION",190,2023-02-27,"Trim Only"
38,10594,"NO_LESION",291,2023-06-08,"Trim Only"
38,10597,"NO_LESION",135,2023-01-30,"Trim Only"
38,10597,"NO_LESION",207,2023-04-12,"Trim Only"
38,10597,"NO_LESION",275,2023-06-19,"Trim Only"
38,10598,"NO_LESION",200,2023-05-08,"Trim Only"
38,10598,"NO_LESION",214,2023-05-22,"Trim Only"
38,10598,"NO_LESION",326,2023-09-11,"Trim Only"
38,10599,"NO_LESION",101,2023-02-27,"Trim Only"
38,10599,"NO_LESION",202,2023-06-08,"Trim Only"
38,10599,"NO_LESION",353,2023-11-06,"Trim Only"
38,10600,"NO_LESION",130,2023-01-17,"Trim Only"
38,10601,"LAME",3,2022-12-22,"ToeUlcer"
38,10601,"NO_LESION",98,2023-03-27,"Trim Only"
38,10601,"NO_LESION",203,2023-07-10,"Trim Only"
38,10601,"NO_LESION",308,2023-10-23,"Trim Only"
38,10602,"NO_LESION",134,2023-01-30,"Trim Only"
38,10602,"NO_LESION",206,2023-04-12,"Trim Only"
38,10602,"NO_LESION",309,2023-07-24,"Trim Only"
38,10606,"NO_LESION",106,2023-02-27,"Trim Only"
38,10606,"NO_LESION",207,2023-06-08,"Trim Only"
38,10606,"NO_LESION",298,2023-09-07,"Trim Only"
38,10608,"NO_LESION",109,2022-11-21,"Trim Only"
38,10608,"NO_LESION",193,2023-02-13,"Trim Only"
38,10608,"NO_LESION",382,2023-08-21,"Trim Only"
38,10610,"NO_LESION",335,2022-10-24,"Trim Only"
38,10611,"NO_LESION",126,2022-12-12,"Trim Only"
38,10611,"LAME",210,2023-03-06,"DigitalDermatitis"
38,10611,"LAME",378,2023-08-21,"DigitalDermatitis"
38,10612,"NO_LESION",135,2023-01-30,"Trim Only"
38,10612,"NO_LESION",207,2023-04-12,"Trim Only"
38,10612,"NO_LESION",331,2023-08-14,"Trim Only"
38,10614,"NO_LESION",127,2023-01-17,"Trim Only"
38,10614,"NO_LESION",196,2023-03-27,"Trim Only"
38,10614,"LAME",269,2023-06-08,"Other"
38,10615,"NO_LESION",291,2022-10-10,"Trim Only"
38,10615,"NO_LESION",94,2023-04-10,"Trim Only"
38,10615,"LAME",213,2023-08-07,"ThinSole"
38,10616,"NO_LESION",136,2023-01-17,"Trim Only"
38,10616,"NO_LESION",205,2023-03-27,"Trim Only"
38,10617,"NO_LESION",194,2023-05-08,"Trim Only"
38,10617,"NO_LESION",285,2023-08-07,"Trim Only"
38,10618,"NO_LESION",400,2023-02-20,"Trim Only"
38,10618,"NO_LESION",110,2023-08-14,"Trim Only"
38,10619,"NO_LESION",112,2022-10-03,"Trim Only"
38,10619,"NO_LESION",303,2023-04-12,"Trim Only"
38,10621,"NO_LESION",125,2022-12-22,"Trim Only"
38,10621,"NO_LESION",192,2023-02-27,"Trim Only"
38,10621,"NO_LESION",276,2023-05-22,"Trim Only"
38,10625,"NO_LESION",341,2022-12-22,"Trim Only"
38,10625,"NO_LESION",95,2023-06-12,"Trim Only"
38,10625,"NO_LESION",193,2023-09-18,"Trim Only"
38,10626,"NO_LESION",124,2023-01-17,"Trim Only"
38,10626,"NO_LESION",298,2023-07-10,"Trim Only"
38,10632,"NO_LESION",124,2022-12-22,"Trim Only"
38,10632,"NO_LESION",191,2023-02-27,"Trim Only"
38,10632,"NO_LESION",303,2023-06-19,"Trim Only"
38,10634,"NO_LESION",121,2022-12-22,"Trim Only"
38,10635,"NO_LESION",199,2023-05-08,"Trim Only"
38,10636,"NO_LESION",270,2022-11-21,"Trim Only"
38,10636,"NO_LESION",115,2023-06-01,"Trim Only"
38,10636,"NO_LESION",196,2023-08-21,"Trim Only"
38,10639,"NO_LESION",126,2022-10-31,"Trim Only"
38,10639,"NO_LESION",266,2023-03-20,"Trim Only"
38,10639,"NO_LESION",97,2023-09-18,"Trim Only"
38,10642,"LAME",97,2023-02-27,"DigitalDermatitis"
38,10642,"NO_LESION",198,2023-06-08,"Trim Only"
38,10642,"NO_LESION",279,2023-08-28,"Trim Only"
38,10643,"NO_LESION",138,2023-01-17,"Trim Only"
38,10643,"NO_LESION",207,2023-03-27,"Trim Only"
38,10643,"NO_LESION",347,2023-08-14,"Trim Only"
38,10644,"NO_LESION",143,2023-01-17,"Trim Only"
38,10644,"NO_LESION",212,2023-03-27,"Trim Only"
38,10644,"NO_LESION",285,2023-06-08,"Trim Only"
38,10645,"NO_LESION",292,2022-12-12,"Trim Only"
38,10645,"LAME",60,2023-05-01,"DigitalDermatitis"
38,10645,"LAME",95,2023-06-05,"DigitalDermatitis"
38,10645,"NO_LESION",200,2023-09-18,"Trim Only"
38,10648,"NO_LESION",143,2023-01-17,"Trim Only"
38,10648,"NO_LESION",212,2023-03-27,"Trim Only"
38,10648,"NO_LESION",268,2023-05-22,"Trim Only"
38,10650,"NO_LESION",101,2023-02-13,"Trim Only"
38,10650,"NO_LESION",209,2023-06-01,"Trim Only"
38,10650,"NO_LESION",276,2023-08-07,"Trim Only"
38,10651,"LAME",139,2023-01-17,"ToeUlcer"
38,10651,"LAME",208,2023-03-27,"ToeUlcer"
38,10652,"NO_LESION",124,2022-12-12,"Trim Only"
38,10652,"NO_LESION",208,2023-03-06,"Trim Only"
38,10652,"NO_LESION",330,2023-07-06,"Trim Only"
38,10654,"NO_LESION",110,2023-01-23,"Trim Only"
38,10654,"NO_LESION",208,2023-05-01,"Trim Only"
38,10654,"NO_LESION",278,2023-07-10,"Trim Only"
38,10659,"LAME",396,2022-10-24,"DigitalDermatitis"
38,10659,"LAME",95,2023-04-12,"DigitalDermatitis"
38,10661,"LAME",261,2022-10-24,"DigitalDermatitis"
38,10661,"NO_LESION",110,2023-05-15,"Trim Only"
38,10661,"NO_LESION",215,2023-08-28,"Trim Only"
38,10663,"NO_LESION",129,2023-01-17,"Trim Only"
38,10663,"NO_LESION",198,2023-03-27,"Trim Only"
38,10663,"NO_LESION",271,2023-06-08,"Trim Only"
38,10666,"LAME",105,2023-02-13,"ThinSole"
38,10666,"NO_LESION",213,2023-06-01,"Trim Only"
38,10667,"NO_LESION",344,2022-12-22,"Trim Only"
38,10668,"NO_LESION",101,2023-02-27,"Trim Only"
38,10668,"NO_LESION",202,2023-06-08,"Trim Only"
38,10668,"NO_LESION",283,2023-08-28,"Trim Only"
38,10671,"LAME",130,2023-01-17,"DigitalDermatitis"
38,10671,"LAME",199,2023-03-27,"DigitalDermatitis"
38,10671,"NO_LESION",272,2023-06-08,"Trim Only"
38,10672,"NO_LESION",293,2022-12-22,"Trim Only"
38,10673,"LAME",112,2023-01-23,"ThinSole"
38,10673,"LAME",168,2023-03-20,"ThinSole"
38,10673,"LAME",276,2023-07-06,"ThinSole"
38,10674,"NO_LESION",467,2023-01-30,"Trim Only"
38,10674,"LAME",98,2023-07-06,"ThinSole"
38,10674,"NO_LESION",200,2023-10-16,"Trim Only"
38,10675,"LAME",373,2022-10-03,"ToeUlcer"
38,10675,"LAME",69,2023-03-06,"ToeUlcer"
38,10677,"NO_LESION",386,2023-01-30,"Trim Only"
38,10677,"NO_LESION",112,2023-08-07,"Trim Only"
38,10677,"NO_LESION",196,2023-10-30,"Trim Only"
38,10678,"NO_LESION",126,2023-01-17,"Trim Only"
38,10678,"NO_LESION",195,2023-03-27,"Trim Only"
38,10678,"NO_LESION",359,2023-09-07,"Trim Only"
38,10683,"NO_LESION",285,2022-10-03,"Trim Only"
38,10684,"LAME",577,2023-04-24,"DigitalDermatitis"
38,10686,"NO_LESION",298,2022-10-31,"Trim Only"
38,10686,"NO_LESION",105,2023-05-01,"Trim Only"
38,10686,"NO_LESION",203,2023-08-07,"Trim Only"
38,10686,"NO_LESION",273,2023-10-16,"Trim Only"
38,10687,"NO_LESION",310,2022-11-28,"Trim Only"
38,10687,"NO_LESION",105,2023-06-05,"Trim Only"
38,10687,"NO_LESION",203,2023-09-11,"Trim Only"
38,10692,"LAME",101,2023-02-20,"DigitalDermatitis"
38,10692,"NO_LESION",209,2023-06-08,"Trim Only"
38,10692,"NO_LESION",290,2023-08-28,"Trim Only"
38,10693,"NO_LESION",127,2023-01-30,"Trim Only"
38,10695,"NO_LESION",111,2023-01-23,"Trim Only"
38,10697,"NO_LESION",377,2022-10-10,"Trim Only"
38,10697,"NO_LESION",96,2023-04-10,"Trim Only"
38,10697,"LAME",194,2023-07-17,"ThinSole"
38,10698,"NO_LESION",194,2023-05-08,"Trim Only"
38,10698,"NO_LESION",285,2023-08-07,"Trim Only"
38,10699,"NO_LESION",374,2022-10-24,"Trim Only"
38,10699,"NO_LESION",95,2023-04-12,"Trim Only"
38,10699,"NO_LESION",219,2023-08-14,"Trim Only"
38,10699,"NO_LESION",275,2023-10-09,"Trim Only"
38,10701,"NO_LESION",109,2023-01-23,"Trim Only"
38,10701,"LAME",207,2023-05-01,"DigitalDermatitis"
38,10701,"NO_LESION",305,2023-08-07,"Trim Only"
38,10703,"NO_LESION",134,2023-01-30,"Trim Only"
38,10703,"NO_LESION",206,2023-04-12,"Trim Only"
38,10703,"NO_LESION",295,2023-07-10,"Trim Only"
38,10705,"NO_LESION",213,2023-05-15,"Trim Only"
38,10705,"NO_LESION",283,2023-07-24,"Trim Only"
38,10707,"NO_LESION",321,2022-11-21,"Trim Only"
38,10707,"NO_LESION",101,2023-05-15,"Trim Only"
38,10707,"NO_LESION",206,2023-08-28,"Trim Only"
38,10708,"NO_LESION",107,2023-02-20,"Trim Only"
38,10710,"NO_LESION",107,2023-06-01,"Trim Only"
38,10710,"LAME",209,2023-09-11,"ThinSole"
38,10712,"LAME",194,2023-04-24,"WhiteLineDisease"
38,10712,"LAME",285,2023-07-24,"WhiteLineDisease"
38,10713,"NO_LESION",126,2023-01-30,"Trim Only"
38,10713,"NO_LESION",198,2023-04-12,"Trim Only"
38,10713,"NO_LESION",266,2023-06-19,"Trim Only"
38,10717,"NO_LESION",259,2022-10-03,"Trim Only"
38,10718,"NO_LESION",111,2023-01-23,"Trim Only"
38,10718,"NO_LESION",209,2023-05-01,"Trim Only"
38,10718,"LAME",307,2023-08-07,"WhiteLineDisease"
38,10721,"LAME",120,2023-01-30,"DigitalDermatitis"
38,10721,"NO_LESION",204,2023-04-24,"Trim Only"
38,10721,"LAME",281,2023-07-10,"ThinSole"
38,10722,"NO_LESION",200,2023-05-08,"Trim Only"
38,10722,"NO_LESION",347,2023-10-02,"Trim Only"
38,10724,"NO_LESION",197,2023-05-08,"Trim Only"
38,10724,"NO_LESION",267,2023-07-17,"Trim Only"
38,10725,"NO_LESION",336,2022-10-03,"Trim Only"
38,10725,"NO_LESION",96,2023-03-27,"Trim Only"
38,10725,"NO_LESION",201,2023-07-10,"Trim Only"
38,10725,"NO_LESION",306,2023-10-23,"Trim Only"
38,10726,"LAME",120,2023-01-30,"DigitalDermatitis"
38,10726,"NO_LESION",204,2023-04-24,"Trim Only"
38,10726,"NO_LESION",281,2023-07-10,"Trim Only"
38,10727,"NO_LESION",321,2022-11-21,"Trim Only"
38,10727,"NO_LESION",109,2023-05-22,"Trim Only"
38,10727,"NO_LESION",200,2023-08-21,"Trim Only"
38,10727,"LAME",270,2023-10-30,"ThinSole"
38,10734,"NO_LESION",272,2022-11-07,"Trim Only"
38,10734,"NO_LESION",110,2023-05-15,"Trim Only"
38,10734,"NO_LESION",215,2023-08-28,"Trim Only"
38,10735,"NO_LESION",315,2023-01-02,"Trim Only"
38,10735,"NO_LESION",90,2023-06-12,"Trim Only"
38,10735,"NO_LESION",202,2023-10-02,"Trim Only"
38,10737,"NO_LESION",293,2022-10-03,"Trim Only"
38,10737,"LAME",102,2023-03-27,"DigitalDermatitis"
38,10737,"NO_LESION",207,2023-07-10,"Trim Only"
38,10738,"LAME",100,2023-02-27,"DigitalDermatitis"
38,10738,"NO_LESION",201,2023-06-08,"Trim Only"
38,10738,"NO_LESION",324,2023-10-09,"Trim Only"
38,10740,"NO_LESION",105,2023-02-27,"Trim Only"
38,10740,"NO_LESION",206,2023-06-08,"Trim Only"
38,10740,"NO_LESION",287,2023-08-28,"Trim Only"
38,10741,"NO_LESION",416,2023-01-17,"Trim Only"
38,10741,"NO_LESION",102,2023-07-06,"Trim Only"
38,10741,"NO_LESION",204,2023-10-16,"Trim Only"
38,10743,"NO_LESION",97,2023-03-06,"Trim Only"
38,10743,"NO_LESION",195,2023-06-12,"Trim Only"
38,10743,"NO_LESION",286,2023-09-11,"Trim Only"
38,10744,"NO_LESION",310,2022-11-07,"Trim Only"
38,10744,"NO_LESION",113,2023-05-15,"Trim Only"
38,10744,"NO_LESION",218,2023-08-28,"Trim Only"
38,10745,"LAME",100,2023-02-20,"ToeUlcer"
38,10746,"NO_LESION",267,2022-11-28,"Trim Only"
38,10746,"NO_LESION",105,2023-06-01,"Trim Only"
38,10746,"NO_LESION",207,2023-09-11,"Trim Only"
38,10748,"NO_LESION",352,2023-01-17,"Trim Only"
38,10748,"NO_LESION",101,2023-07-06,"Trim Only"
38,10748,"NO_LESION",203,2023-10-16,"Trim Only"
38,10749,"NO_LESION",338,2022-10-03,"Trim Only"
38,10749,"NO_LESION",96,2023-03-27,"Trim Only"
38,10749,"NO_LESION",201,2023-07-10,"Trim Only"
38,10749,"NO_LESION",320,2023-11-06,"Trim Only"
38,10751,"LAME",198,2023-04-24,"DigitalDermatitis"
38,10751,"LAME",275,2023-07-10,"DigitalDermatitis"
38,10751,"LAME",3,2023-09-18,"DigitalDermatitis"
38,10753,"NO_LESION",365,2022-11-21,"Trim Only"
38,10753,"NO_LESION",111,2023-06-01,"Trim Only"
38,10753,"NO_LESION",213,2023-09-11,"Trim Only"
38,10755,"NO_LESION",110,2023-03-27,"Trim Only"
38,10755,"NO_LESION",194,2023-06-19,"Trim Only"
38,10755,"NO_LESION",274,2023-09-07,"Trim Only"
38,10757,"NO_LESION",104,2023-02-13,"Trim Only"
38,10757,"NO_LESION",212,2023-06-01,"Trim Only"
38,10758,"NO_LESION",278,2022-11-21,"Trim Only"
38,10758,"NO_LESION",114,2023-06-01,"Trim Only"
38,10758,"NO_LESION",195,2023-08-21,"Trim Only"
38,10759,"NO_LESION",310,2022-10-24,"Trim Only"
38,10759,"NO_LESION",116,2023-05-08,"Trim Only"
38,10759,"NO_LESION",207,2023-08-07,"Trim Only"
38,10760,"NO_LESION",99,2023-02-27,"Trim Only"
38,10760,"NO_LESION",200,2023-06-08,"Trim Only"
38,10760,"NO_LESION",281,2023-08-28,"Trim Only"
38,10761,"NO_LESION",304,2022-10-31,"Trim Only"
38,10762,"NO_LESION",368,2022-11-28,"Trim Only"
38,10762,"NO_LESION",118,2023-06-05,"Trim Only"
38,10762,"NO_LESION",195,2023-08-21,"Trim Only"
38,10763,"NO_LESION",371,2022-11-28,"Trim Only"
38,10763,"NO_LESION",100,2023-05-15,"Trim Only"
38,10763,"NO_LESION",205,2023-08-28,"Trim Only"
38,10764,"NO_LESION",400,2023-04-12,"Trim Only"
38,10764,"NO_LESION",105,2023-10-09,"Trim Only"
38,10766,"NO_LESION",104,2023-02-27,"Trim Only"
38,10766,"NO_LESION",205,2023-06-08,"Trim Only"
38,10766,"NO_LESION",342,2023-10-23,"Trim Only"
38,10767,"NO_LESION",329,2023-01-17,"Trim Only"
38,10767,"NO_LESION",112,2023-07-10,"Trim Only"
38,10767,"NO_LESION",203,2023-10-09,"Trim Only"
38,10769,"NO_LESION",268,2023-01-23,"Trim Only"
38,10769,"NO_LESION",96,2023-07-17,"Trim Only"
38,10769,"NO_LESION",201,2023-10-30,"Trim Only"
38,10770,"NO_LESION",366,2023-02-20,"Trim Only"
38,10770,"NO_LESION",112,2023-08-14,"Trim Only"
38,10771,"NO_LESION",313,2022-10-31,"Trim Only"
38,10771,"NO_LESION",112,2023-05-01,"Trim Only"
38,10771,"NO_LESION",210,2023-08-07,"Trim Only"
38,10771,"NO_LESION",266,2023-10-02,"Trim Only"
38,10772,"NO_LESION",17,2022-12-22,"Trim Only"
38,10772,"NO_LESION",112,2023-03-27,"Trim Only"
38,10772,"LAME",196,2023-06-19,"SoleUlcer"
38,10772,"NO_LESION",322,2023-10-23,"Trim Only"
38,10773,"NO_LESION",272,2022-11-07,"Trim Only"
38,10773,"NO_LESION",108,2023-05-15,"Trim Only"
38,10773,"NO_LESION",213,2023-08-28,"Trim Only"
38,10774,"NO_LESION",299,2022-10-03,"Trim Only"
38,10774,"LAME",105,2023-03-27,"ThinSole"
38,10774,"NO_LESION",210,2023-07-10,"Trim Only"
38,10774,"NO_LESION",301,2023-10-09,"Trim Only"
38,10775,"NO_LESION",102,2023-02-20,"Trim Only"
38,10775,"NO_LESION",193,2023-05-22,"Trim Only"
38,10775,"NO_LESION",291,2023-08-28,"Trim Only"
38,10777,"NO_LESION",396,2023-02-13,"Trim Only"
38,10777,"NO_LESION",107,2023-08-14,"Trim Only"
38,10780,"NO_LESION",323,2022-12-22,"Trim Only"
38,10780,"NO_LESION",96,2023-06-05,"Trim Only"
38,10780,"NO_LESION",201,2023-09-18,"Trim Only"
38,10782,"NO_LESION",294,2022-10-03,"Trim Only"
38,10782,"NO_LESION",104,2023-03-27,"Trim Only"
38,10782,"NO_LESION",209,2023-07-10,"Trim Only"
38,10782,"NO_LESION",328,2023-11-06,"Trim Only"
38,10785,"NO_LESION",308,2022-11-28,"Trim Only"
38,10785,"NO_LESION",110,2023-06-01,"Trim Only"
38,10785,"NO_LESION",212,2023-09-11,"Trim Only"
38,10786,"NO_LESION",94,2023-02-27,"Trim Only"
38,10787,"NO_LESION",275,2023-01-30,"Trim Only"
38,10787,"NO_LESION",94,2023-07-17,"Trim Only"
38,10787,"NO_LESION",199,2023-10-30,"Trim Only"
38,10788,"NO_LESION",111,2023-03-27,"Trim Only"
38,10788,"NO_LESION",195,2023-06-19,"Trim Only"
38,10788,"NO_LESION",307,2023-10-09,"Trim Only"
38,10790,"NO_LESION",124,2022-12-22,"Trim Only"
38,10790,"NO_LESION",191,2023-02-27,"Trim Only"
38,10790,"NO_LESION",292,2023-06-08,"Trim Only"
38,10794,"LAME",95,2023-02-27,"Other"
38,10794,"NO_LESION",196,2023-06-08,"Trim Only"
38,10796,"NO_LESION",314,2022-10-31,"Trim Only"
38,10796,"NO_LESION",109,2023-05-01,"Trim Only"
38,10796,"NO_LESION",207,2023-08-07,"Trim Only"
38,10796,"NO_LESION",277,2023-10-16,"Trim Only"
38,10798,"NO_LESION",101,2023-03-06,"Trim Only"
38,10798,"NO_LESION",199,2023-06-12,"Trim Only"
38,10798,"NO_LESION",297,2023-09-18,"Trim Only"
38,10799,"NO_LESION",277,2022-11-21,"Trim Only"
38,10799,"NO_LESION",114,2023-06-01,"Trim Only"
38,10799,"NO_LESION",216,2023-09-11,"Trim Only"
38,10800,"LAME",93,2023-03-06,"DigitalDermatitis"
38,10800,"NO_LESION",191,2023-06-12,"Trim Only"
38,10800,"NO_LESION",282,2023-09-11,"Trim Only"
38,10801,"NO_LESION",291,2022-10-03,"Trim Only"
38,10801,"NO_LESION",103,2023-04-10,"Trim Only"
38,10801,"NO_LESION",201,2023-07-17,"Trim Only"
38,10801,"NO_LESION",278,2023-10-02,"Trim Only"
38,10803,"LAME",297,2022-10-31,"DigitalDermatitis"
38,10803,"NO_LESION",100,2023-04-12,"Trim Only"
38,10803,"NO_LESION",203,2023-07-24,"Trim Only"
38,10803,"LAME",294,2023-10-23,"Other"
38,10804,"NO_LESION",329,2023-03-27,"Trim Only"
38,10804,"NO_LESION",111,2023-09-25,"Trim Only"
38,10805,"NO_LESION",285,2022-11-28,"Trim Only"
38,10805,"LAME",100,2023-05-15,"DigitalDermatitis"
38,10805,"LAME",184,2023-08-07,"DigitalDermatitis"
38,10806,"NO_LESION",276,2022-11-21,"Trim Only"
38,10806,"NO_LESION",98,2023-05-08,"Trim Only"
38,10806,"NO_LESION",203,2023-08-21,"Trim Only"
38,10806,"NO_LESION",273,2023-10-30,"Trim Only"
38,10809,"NO_LESION",294,2022-10-24,"Trim Only"
38,10809,"NO_LESION",95,2023-04-12,"Trim Only"
38,10809,"NO_LESION",219,2023-08-14,"Trim Only"
38,10810,"NO_LESION",283,2022-11-28,"Trim Only"
38,10810,"NO_LESION",114,2023-06-01,"Trim Only"
38,10810,"NO_LESION",195,2023-08-21,"Trim Only"
38,10811,"NO_LESION",266,2022-11-07,"Trim Only"
38,10811,"NO_LESION",113,2023-05-15,"Trim Only"
38,10811,"NO_LESION",218,2023-08-28,"Trim Only"
38,10816,"NO_LESION",310,2022-11-07,"Trim Only"
38,10816,"NO_LESION",113,2023-05-15,"Trim Only"
38,10816,"NO_LESION",218,2023-08-28,"Trim Only"
38,10816,"NO_LESION",274,2023-10-23,"Trim Only"
38,10817,"NO_LESION",291,2022-10-10,"Trim Only"
38,10817,"NO_LESION",97,2023-04-10,"Trim Only"
38,10817,"NO_LESION",195,2023-07-17,"Trim Only"
38,10817,"NO_LESION",300,2023-10-30,"Trim Only"
38,10818,"NO_LESION",273,2022-10-03,"Trim Only"
38,10818,"LAME",104,2023-04-10,"DigitalDermatitis"
38,10818,"NO_LESION",202,2023-07-17,"Trim Only"
38,10821,"NO_LESION",354,2023-04-24,"Trim Only"
38,10821,"NO_LESION",104,2023-10-30,"Trim Only"
38,10823,"NO_LESION",292,2022-10-10,"Trim Only"
38,10823,"NO_LESION",95,2023-04-12,"Trim Only"
38,10823,"NO_LESION",219,2023-08-14,"Trim Only"
38,10824,"LAME",77,2023-02-20,"DigitalDermatitis"
38,10824,"LAME",147,2023-05-01,"DigitalDermatitis"
38,10824,"LAME",322,2023-10-23,"DigitalDermatitis"
38,10825,"NO_LESION",332,2022-12-22,"Trim Only"
38,10825,"LAME",9,2023-03-20,"FootRot"
38,10825,"NO_LESION",93,2023-06-12,"Trim Only"
38,10825,"NO_LESION",205,2023-10-02,"Trim Only"
38,10826,"NO_LESION",102,2023-03-27,"Trim Only"
38,10826,"NO_LESION",207,2023-07-10,"Trim Only"
38,10826,"NO_LESION",312,2023-10-23,"Trim Only"
38,10827,"LAME",95,2023-02-27,"Other"
38,10827,"LAME",196,2023-06-08,"DigitalDermatitis"
38,10827,"LAME",277,2023-08-28,"WhiteLineDisease"
38,10830,"NO_LESION",293,2022-10-31,"Trim Only"
38,10830,"NO_LESION",100,2023-05-01,"Trim Only"
38,10831,"NO_LESION",323,2022-11-28,"Trim Only"
38,10831,"NO_LESION",100,2023-05-15,"Trim Only"
38,10831,"NO_LESION",205,2023-08-28,"Trim Only"
38,10832,"NO_LESION",349,2022-12-22,"Trim Only"
38,10832,"NO_LESION",92,2023-06-12,"Trim Only"
38,10832,"LAME",204,2023-10-02,"Other"
38,10839,"NO_LESION",359,2023-02-20,"Trim Only"
38,10839,"NO_LESION",111,2023-08-14,"Trim Only"
38,10840,"NO_LESION",267,2022-10-03,"Trim Only"
38,10840,"LAME",86,2023-03-20,"DigitalDermatitis"
38,10840,"NO_LESION",205,2023-07-17,"Trim Only"
38,10840,"NO_LESION",268,2023-09-18,"Trim Only"
38,10841,"LAME",284,2022-11-07,"DigitalDermatitis"
38,10841,"LAME",109,2023-05-15,"DigitalDermatitis"
38,10841,"NO_LESION",214,2023-08-28,"Trim Only"
38,10844,"NO_LESION",347,2022-12-12,"Trim Only"
38,10844,"NO_LESION",109,2023-06-08,"Trim Only"
38,10844,"NO_LESION",200,2023-09-07,"Trim Only"
38,10846,"NO_LESION",437,2023-03-27,"Trim Only"
38,10846,"NO_LESION",110,2023-09-11,"Trim Only"
38,10847,"NO_LESION",93,2023-03-06,"Trim Only"
38,10847,"NO_LESION",191,2023-06-12,"Trim Only"
38,10847,"NO_LESION",331,2023-10-30,"Trim Only"
38,10848,"NO_LESION",316,2022-11-21,"Trim Only"
38,10848,"NO_LESION",116,2023-06-01,"Trim Only"
38,10853,"NO_LESION",276,2022-12-12,"Trim Only"
38,10853,"NO_LESION",101,2023-06-08,"Trim Only"
38,10854,"NO_LESION",268,2022-10-10,"Trim Only"
38,10854,"NO_LESION",102,2023-04-10,"Trim Only"
38,10854,"NO_LESION",200,2023-07-17,"Trim Only"
38,10857,"NO_LESION",271,2022-11-07,"Trim Only"
38,10857,"NO_LESION",111,2023-05-15,"Trim Only"
38,10857,"NO_LESION",216,2023-08-28,"Trim Only"
38,10857,"NO_LESION",286,2023-11-06,"Trim Only"
38,10858,"NO_LESION",441,2023-03-27,"Trim Only"
38,10858,"NO_LESION",111,2023-09-25,"Trim Only"
38,10860,"NO_LESION",308,2022-11-21,"Trim Only"
38,10860,"LAME",115,2023-06-01,"DigitalDermatitis"
38,10860,"LAME",196,2023-08-21,"DigitalDermatitis"
38,10863,"NO_LESION",284,2022-10-24,"Trim Only"
38,10863,"NO_LESION",103,2023-05-01,"Trim Only"
38,10863,"NO_LESION",201,2023-08-07,"Trim Only"
38,10863,"NO_LESION",271,2023-10-16,"Trim Only"
38,10864,"NO_LESION",264,2022-11-07,"Trim Only"
38,10864,"NO_LESION",96,2023-05-08,"Trim Only"
38,10865,"NO_LESION",336,2022-12-22,"Trim Only"
38,10865,"NO_LESION",90,2023-06-12,"Trim Only"
38,10865,"NO_LESION",202,2023-10-02,"Trim Only"
38,10868,"NO_LESION",288,2022-10-31,"Trim Only"
38,10868,"NO_LESION",113,2023-05-01,"Trim Only"
38,10868,"NO_LESION",211,2023-08-07,"Trim Only"
38,10868,"NO_LESION",281,2023-10-16,"Trim Only"
38,10869,"NO_LESION",282,2022-10-31,"Trim Only"
38,10869,"NO_LESION",101,2023-04-12,"Trim Only"
38,10869,"NO_LESION",204,2023-07-24,"Trim Only"
38,10870,"NO_LESION",318,2023-03-27,"Trim Only"
38,10870,"NO_LESION",110,2023-09-25,"Trim Only"
38,10871,"NO_LESION",269,2022-10-03,"Trim Only"
38,10871,"NO_LESION",104,2023-04-10,"Trim Only"
38,10871,"NO_LESION",202,2023-07-17,"Trim Only"
38,10871,"NO_LESION",279,2023-10-02,"Trim Only"
38,10873,"NO_LESION",277,2022-10-24,"Trim Only"
38,10874,"NO_LESION",326,2022-12-22,"Trim Only"
38,10874,"LAME",96,2023-06-08,"DigitalDermatitis"
38,10874,"LAME",198,2023-09-18,"ThinSole"
38,10877,"NO_LESION",298,2022-11-07,"Trim Only"
38,10877,"LAME",2,2023-01-30,"DigitalDermatitis"
38,10877,"NO_LESION",100,2023-05-08,"Trim Only"
38,10877,"NO_LESION",205,2023-08-21,"Trim Only"
38,10878,"NO_LESION",274,2022-10-24,"Trim Only"
38,10878,"NO_LESION",93,2023-04-10,"Trim Only"
38,10878,"NO_LESION",212,2023-08-07,"Trim Only"
38,10878,"NO_LESION",296,2023-10-30,"Trim Only"
38,10880,"NO_LESION",271,2022-10-10,"Trim Only"
38,10880,"NO_LESION",103,2023-04-10,"Trim Only"
38,10880,"NO_LESION",201,2023-07-17,"Trim Only"
38,10881,"LAME",275,2022-10-24,"DigitalDermatitis"
38,10881,"LAME",95,2023-04-12,"DigitalDermatitis"
38,10881,"NO_LESION",219,2023-08-14,"Trim Only"
38,10881,"NO_LESION",303,2023-11-06,"Trim Only"
38,10883,"NO_LESION",331,2023-02-27,"Trim Only"
