"Farm","cowid","Leave_Date"
409,177946,2023-07-31
409,177947,2023-07-31
409,177948,2023-07-31
409,177949,2023-07-31
409,177950,2023-07-31
409,177951,2023-06-10
409,177952,2023-07-31
409,177953,2023-07-31
409,177954,2023-07-31
409,177955,2023-07-31
409,177956,2023-07-31
409,177957,2023-07-31
409,177958,2023-07-31
409,177959,2023-07-31
409,177960,2023-07-31
409,177961,2023-07-31
409,177962,2023-07-31
409,177963,2023-07-31
409,177964,2023-07-31
409,177965,2023-07-31
409,177966,2023-07-31
409,177967,2023-06-18
409,177968,2023-07-31
409,177969,2023-07-31
409,177970,2023-07-31
409,177971,2023-07-31
409,177972,2023-07-31
409,177973,2023-07-31
409,177974,2023-07-31
409,177975,2023-07-31
409,177976,2023-07-31
409,177977,2023-07-31
409,177978,2023-07-31
409,177979,2023-07-31
409,177980,2023-07-31
409,177981,2023-07-31
409,177982,2023-07-31
409,177983,2023-07-31
409,177984,2023-07-31
409,177985,2023-07-31
409,177986,2023-07-31
409,177987,2023-07-31
409,177988,2023-07-31
409,177989,2023-07-31
409,177990,2023-07-31
409,177991,2023-07-31
409,177992,2023-07-03
409,177993,2023-07-31
409,177994,2023-07-31
409,177995,2023-07-31
409,177996,2023-07-31
409,177997,2023-07-31
409,177998,2023-07-31
409,177999,2023-07-31
409,178000,2023-07-31
409,178001,2023-07-31
409,178002,2023-07-31
409,178003,2023-07-10
409,178004,2023-07-31
409,178005,2023-07-31
409,178006,2023-07-31
409,178007,2023-07-31
409,178008,2023-07-31
409,178009,2023-07-31
409,178010,2023-07-11
409,178011,2023-07-31
409,178012,2023-07-31
409,178013,2023-07-31
409,178014,2023-07-31
409,178015,2023-07-31
409,178016,2023-07-31
409,178017,2023-07-31
409,178018,2023-07-31
409,178019,2023-07-31
409,178020,2023-07-31
409,178021,2023-07-31
409,178022,2023-07-31
409,178023,2023-07-31
409,178024,2023-07-31
409,178025,2023-07-31
409,178026,2023-07-31
409,178027,2023-07-31
409,178028,2023-08-31
409,178029,2023-08-31
409,178030,2023-08-31
409,178031,2023-08-31
409,178032,2023-08-31
409,178033,2023-08-31
409,178034,2023-08-31
409,178035,2023-08-31
409,178036,2023-08-31
409,178037,2023-08-31
409,178038,2023-08-31
409,178039,2023-08-31
409,178040,2023-08-31
409,178041,2023-08-31
409,178042,2023-08-15
409,178043,2023-08-31
409,178044,2023-08-31
409,178045,2023-08-31
409,178046,2023-08-31
409,178047,2023-08-20
409,178048,2023-08-31
409,178049,2023-08-31
409,178050,2023-08-31
409,178051,2023-08-31
409,178052,2023-08-24
409,178053,2023-08-31
409,178054,2023-08-24
409,178055,2023-08-31
409,178056,2023-08-31
409,178057,2023-08-31
409,178058,2023-08-31
409,178059,2023-08-31
409,178060,2023-08-31
409,178061,2023-08-31
409,178062,2023-08-31
409,178063,2023-08-31
409,178064,2023-08-31
409,178065,2023-08-31
409,178066,2023-08-31
409,178067,2023-08-31
409,178068,2023-08-31
409,178069,2023-08-31
409,178070,2023-09-02
409,178071,2023-10-01
409,178072,2023-10-01
409,178073,2023-10-01
409,178074,2023-10-01
409,178075,2023-10-01
409,178076,2023-10-01
409,178077,2023-10-01
409,178078,2023-10-01
409,178079,2023-10-01
409,178080,2023-10-01
409,178081,2023-10-01
409,178082,2023-10-01
409,178083,2023-10-01
409,178084,2023-10-01
409,178085,2023-10-01
409,178086,2023-10-01
409,178087,2023-10-01
409,178088,2023-10-01
409,178089,2023-09-20
409,178090,2023-09-23
409,178091,2023-10-01
409,178092,2023-10-01
409,178093,2023-10-01
409,178094,2023-10-01
409,178095,2023-10-01
409,178096,2023-10-01
409,178097,2023-10-01
409,178098,2023-10-01
409,178099,2023-10-01
409,178100,2023-10-01
409,178101,2023-10-01
409,178102,2023-10-01
409,178103,2023-10-01
409,178104,2023-10-01
409,178105,2023-10-01
409,178106,2023-10-01
409,178111,2023-10-06
409,209944,2023-04-09
409,213563,2023-09-22
409,213565,2023-01-13
409,213578,2023-09-22
409,213593,2023-09-15
409,213902,2023-10-06
409,213934,2023-09-29
409,213948,2023-02-21
409,213952,2023-05-10
409,214020,2023-11-03
409,214036,2023-08-09
409,214046,2023-04-16
409,214069,2023-04-02
409,214079,2023-08-18
409,214090,2023-03-15
409,214104,2023-10-06
409,214107,2023-06-04
409,214125,2022-11-02
409,214237,2023-08-20
409,220189,2022-12-07
409,223250,2023-10-13
409,302450,2023-03-13
409,302525,2023-06-18
409,302527,2023-05-29
409,302540,2023-07-09
409,302892,2023-07-09
409,302936,2023-04-02
409,302937,2023-03-24
409,302938,2023-10-30
409,302947,2023-06-18
409,303044,2023-03-29
409,303047,2023-02-15
409,303244,2023-07-16
409,303251,2022-11-07
409,303253,2023-08-30
409,303260,2023-07-09
409,303300,2023-05-01
409,304596,2023-11-06
409,304619,2023-04-16
409,304620,2023-09-22
409,304623,2023-08-30
409,304677,2023-06-25
409,304691,2023-06-25
409,304720,2022-11-28
409,304724,2023-11-03
409,304768,2023-03-15
409,304773,2023-09-13
409,304777,2023-10-20
409,305225,2023-06-07
409,305824,2023-04-05
409,305949,2023-10-27
409,305967,2023-04-28
409,305976,2023-10-27
409,305995,2023-03-24
409,306014,2023-10-13
409,307499,2023-05-29
409,307514,2023-05-19
409,307525,2023-07-09
409,307535,2023-07-09
409,307545,2023-08-06
409,307547,2023-08-30
409,307562,2023-05-24
409,307571,2023-04-16
409,307584,2023-04-10
409,307591,2023-05-29
409,307596,2023-03-03
409,307612,2023-08-04
409,307619,2023-08-20
409,307620,2023-01-23
409,307625,2023-06-18
409,307633,2023-05-29
409,307643,2023-10-04
409,307811,2023-07-09
409,307815,2023-06-04
409,307819,2023-05-29
409,307821,2023-06-04
409,307823,2023-08-22
409,307830,2023-08-30
409,307834,2023-04-16
409,307838,2023-08-20
409,307859,2023-10-06
409,307881,2023-05-29
409,308179,2023-08-20
409,308270,2023-06-19
409,308273,2023-04-02
409,308277,2023-06-28
409,308288,2023-11-03
409,308293,2023-01-25
409,308845,2023-08-11
409,308896,2023-03-22
409,308897,2023-06-18
409,308993,2023-10-20
409,308996,2023-08-23
409,309003,2023-09-22
409,309007,2023-10-06
409,309028,2023-06-18
409,309029,2023-06-18
409,309038,2023-04-16
409,309136,2023-09-27
409,309138,2023-07-09
409,309152,2023-02-10
409,309154,2023-09-22
409,309156,2023-09-15
409,309159,2023-10-30
409,309161,2023-09-22
409,309166,2023-08-20
409,309171,2023-08-06
409,309175,2023-08-16
409,309221,2023-09-22
409,309223,2022-12-30
409,309224,2023-10-22
409,309225,2023-10-27
409,309226,2023-06-18
409,309227,2023-06-04
409,309228,2023-06-04
409,309230,2023-09-29
409,309234,2023-10-13
409,309238,2023-07-05
409,309240,2023-01-02
409,309247,2023-10-20
409,309249,2023-08-06
409,309268,2023-08-30
409,309310,2022-12-27
409,309321,2023-10-20
409,309326,2023-07-16
409,309339,2023-01-13
409,309350,2023-04-23
409,309376,2023-10-13
409,309383,2023-10-27
409,309410,2023-10-22
409,309411,2023-03-06
409,309492,2023-08-30
409,309494,2023-10-27
409,309495,2023-09-29
409,309497,2023-09-22
409,309498,2023-09-15
409,309502,2023-09-13
409,309508,2023-08-11
409,309601,2023-05-03
409,309604,2023-10-06
409,309611,2022-11-27
409,309612,2023-10-20
409,309613,2023-10-06
409,309616,2023-10-13
409,309620,2023-06-25
409,309647,2023-01-18
409,309648,2023-05-17
409,309747,2023-02-13
409,310165,2023-10-22
409,310217,2023-03-19
409,310298,2023-05-19
409,310376,2023-04-24
409,310396,2023-08-20
409,310401,2023-08-30
409,310676,2023-10-04
409,311176,2023-04-02
409,311179,2023-07-09
409,311184,2023-04-23
409,311205,2023-04-09
409,311212,2023-02-21
409,311247,2023-05-29
409,311249,2023-07-04
409,311253,2023-04-09
409,311632,2023-08-09
409,311858,2023-10-27
409,311879,2023-09-29
409,311895,2023-10-06
409,311962,2022-12-17
409,311963,2023-09-29
409,311968,2023-08-24
409,311974,2023-09-29
409,312068,2023-10-27
409,312071,2023-09-23
409,312073,2023-06-04
409,312410,2023-03-17
409,312474,2023-04-09
409,312614,2023-10-20
409,312810,2023-04-23
409,312860,2023-08-20
409,312862,2023-08-06
409,312912,2023-06-07
409,312924,2023-09-20
409,313053,2023-01-15
409,313062,2023-08-20
409,313065,2023-06-25
409,313110,2023-08-30
409,313120,2023-04-23
409,313122,2023-04-23
409,313168,2023-05-29
409,313170,2022-11-02
409,313184,2023-10-13
409,313186,2023-07-12
409,313201,2023-09-15
409,313207,2023-10-13
409,313221,2023-07-09
409,313222,2023-10-27
409,313227,2023-06-25
409,313257,2023-04-14
409,313288,2023-07-26
409,313292,2023-07-18
409,313300,2023-07-09
409,313302,2023-03-10
409,313344,2023-08-11
409,313347,2023-03-10
409,313588,2023-10-11
409,313619,2023-09-15
409,313647,2023-10-27
409,313650,2023-11-03
409,313651,2022-11-09
409,313720,2023-11-05
409,313721,2023-10-22
409,313722,2023-02-27
409,313726,2023-04-16
409,313727,2023-09-29
409,313732,2023-09-29
409,313839,2023-08-04
409,313849,2023-10-20
409,313971,2023-08-09
409,313974,2023-04-05
409,314009,2023-04-23
409,314016,2023-08-20
409,314025,2023-08-23
409,314203,2023-08-06
409,314209,2023-02-15
409,314211,2023-05-29
409,314212,2023-07-16
409,314214,2023-10-04
409,314215,2023-06-25
409,314224,2023-06-18
409,314294,2023-03-17
409,314371,2023-08-30
409,314434,2023-10-27
409,314435,2023-10-27
409,314439,2023-05-30
409,314447,2023-10-02
409,314464,2023-02-13
409,314467,2023-10-20
409,314516,2023-10-06
409,314572,2023-05-21
409,314586,2023-03-04
409,314600,2023-04-23
409,314745,2023-06-25
409,314762,2023-05-29
409,314776,2023-10-27
409,314816,2023-09-05
409,314950,2023-09-15
409,314988,2023-10-13
409,314993,2023-09-22
409,314996,2023-09-15
409,315007,2023-11-03
409,315022,2023-08-09
409,315039,2023-10-20
409,315041,2023-09-27
409,315053,2023-09-15
409,315055,2023-09-15
409,315066,2023-10-13
409,315088,2023-06-28
409,315090,2023-08-06
409,315114,2023-11-03
409,315115,2023-10-22
409,315142,2023-09-15
409,315146,2023-08-27
409,315224,2023-09-22
409,315229,2022-10-12
409,315235,2023-09-22
409,315239,2023-11-03
409,315248,2023-07-09
409,315273,2023-10-06
409,315282,2023-09-15
409,315284,2023-11-03
409,315289,2022-12-09
409,315311,2023-07-05
409,315316,2023-10-13
409,315376,2023-09-15
409,315397,2023-09-29
409,315485,2023-10-13
409,315635,2023-10-22
409,315636,2023-08-30
409,315640,2023-10-06
409,315661,2023-01-11
409,315756,2022-11-30
409,315758,2023-08-30
409,315762,2023-03-22
409,315810,2022-12-09
409,315811,2023-10-13
409,315813,2023-08-01
409,315814,2022-11-11
409,315816,2023-06-18
409,315828,2023-08-27
409,315844,2023-10-13
409,315845,2023-04-21
409,316032,2023-08-20
409,316033,2023-10-13
409,316038,2023-09-29
409,316053,2023-08-20
409,316056,2023-10-11
409,316075,2023-07-09
409,316097,2023-02-01
409,316191,2023-07-16
409,316193,2023-10-20
409,316206,2023-04-24
409,316208,2023-10-06
409,316210,2023-10-20
409,316212,2023-07-16
409,316215,2023-08-30
409,316218,2023-06-25
409,316250,2023-01-11
409,316310,2023-06-02
409,316369,2023-10-27
409,316374,2023-10-27
409,316436,2023-09-11
409,316446,2023-10-20
409,316464,2023-08-30
409,316555,2023-01-09
409,316557,2023-10-27
409,316564,2023-08-27
409,316568,2023-01-20
409,316570,2023-07-19
409,316580,2023-07-09
409,316586,2023-10-06
409,316643,2023-03-10
409,316645,2023-11-03
409,316647,2023-05-21
409,316652,2023-05-29
409,316653,2023-10-06
409,316664,2023-08-30
409,316665,2023-06-18
409,316989,2023-05-03
409,316990,2023-01-02
409,317025,2023-10-22
409,317048,2023-08-30
409,317053,2023-09-01
409,317163,2023-11-05
409,317167,2023-08-30
409,317198,2023-10-13
409,317303,2023-09-04
409,317320,2023-08-07
409,317423,2023-08-30
409,317426,2023-10-22
409,317469,2023-03-10
409,317479,2023-10-22
409,317488,2023-01-16
409,317496,2023-04-07
409,317565,2023-10-23
409,317609,2023-10-22
409,317638,2023-04-19
409,317641,2023-07-16
409,317838,2023-11-05
409,317877,2023-06-05
409,317894,2023-05-12
409,317902,2023-08-30
409,317920,2023-07-09
409,318085,2023-08-30
409,318088,2023-08-30
409,318111,2023-08-30
409,318130,2023-08-27
409,318426,2023-06-30
409,318446,2023-04-05
409,318465,2023-09-18
409,318491,2023-07-31
409,318539,2023-09-13
409,318939,2023-10-22
409,318945,2023-09-15
409,318948,2023-06-17
409,318956,2023-10-04
409,318960,2023-07-10
409,319017,2023-10-02
409,319027,2023-10-13
409,319042,2023-06-30
409,319043,2023-08-19
409,319047,2023-09-08
409,319172,2023-07-12
409,319175,2023-10-22
409,319198,2023-08-27
409,319216,2023-08-30
409,319231,2023-10-20
409,319253,2023-08-09
409,319652,2023-09-08
409,319662,2023-08-30
409,319679,2023-07-19
409,319704,2023-10-04
409,319715,2023-08-16
409,319767,2023-08-03
409,319789,2023-09-18
409,319793,2023-11-01
409,319809,2023-09-03
409,319904,2023-08-14
409,319921,2023-08-20
409,320112,2023-09-13
409,320135,2023-08-28
409,320162,2023-09-05
409,320175,2023-08-28
409,320230,2023-09-12
409,320403,2023-10-22
409,320576,2023-09-13
409,321602,2023-06-22
409,321632,2023-09-15
409,321640,2023-07-16
409,321663,2023-06-25
409,321692,2023-10-20
409,321724,2023-05-21
409,321748,2023-01-30
409,321751,2023-11-05
409,321789,2023-09-11
409,321796,2023-07-31
409,321797,2023-07-31
409,321798,2023-07-31
409,321799,2023-07-31
409,321800,2023-07-31
409,321801,2023-07-31
409,321802,2023-07-31
409,321803,2023-07-31
409,321804,2023-07-31
409,321805,2023-07-31
409,321806,2023-07-31
409,321807,2023-07-31
409,321808,2023-07-31
409,321809,2023-07-31
409,321810,2023-07-31
409,321811,2023-07-31
409,321812,2023-07-31
409,321813,2023-07-31
409,321814,2023-07-31
409,321815,2023-07-31
409,321816,2023-07-31
409,321817,2023-07-31
409,321818,2023-07-31
409,321819,2023-07-31
409,321820,2023-07-31
409,321821,2023-07-31
409,321822,2023-07-31
409,321823,2023-07-31
409,321824,2023-07-31
409,321825,2023-07-31
409,321826,2023-07-31
409,321827,2023-07-31
409,321828,2023-07-31
409,321829,2023-07-31
409,321830,2023-07-31
409,321831,2023-07-31
409,321832,2023-07-31
409,321833,2023-07-31
409,321834,2023-07-31
409,321835,2023-07-31
409,321836,2023-07-31
409,321837,2023-07-31
409,321838,2023-07-31
409,321839,2023-07-31
409,321840,2023-07-31
409,321841,2023-07-31
409,321842,2023-07-31
409,321843,2023-07-31
409,321844,2023-07-31
409,321845,2023-07-31
409,321846,2023-07-31
409,321847,2023-07-31
409,321848,2023-07-31
409,321849,2023-07-31
409,321850,2023-07-31
409,321851,2023-07-31
409,321852,2023-07-31
409,321853,2023-07-31
409,321854,2023-07-31
409,321855,2023-07-31
409,321856,2023-07-31
409,321857,2023-05-14
409,321858,2023-07-31
409,321859,2023-07-31
409,321860,2023-07-31
409,321861,2023-07-31
409,321862,2023-07-31
409,321863,2023-07-31
409,321864,2023-07-31
409,321865,2023-07-31
409,321866,2023-07-31
409,321867,2023-07-31
409,321868,2023-07-31
409,321869,2023-07-31
409,321870,2023-07-31
409,321871,2023-07-31
409,321872,2023-07-31
409,321873,2023-07-31
409,321874,2023-07-31
409,321875,2023-07-31
409,321876,2023-07-31
409,321877,2023-07-31
409,321878,2023-07-31
409,321879,2023-07-31
409,321880,2023-07-31
409,321881,2023-07-31
409,321882,2023-07-31
409,321883,2023-05-27
409,321884,2023-07-31
409,321885,2023-07-31
409,321886,2023-07-31
409,321887,2023-07-31
409,321888,2023-07-31
409,321889,2023-07-31
409,321890,2023-07-31
409,321891,2023-07-31
409,321892,2023-07-31
409,321893,2023-07-31
409,321894,2023-07-31
409,321895,2023-07-31
409,321896,2023-07-31
409,321897,2023-07-31
409,321898,2023-07-31
409,321899,2023-07-31
409,321900,2023-07-31
409,321967,2023-11-03
409,321971,2023-08-27
409,321977,2023-07-12
409,321980,2023-08-06
409,321981,2023-05-16
409,321983,2023-03-13
409,322121,2023-04-19
409,322156,2023-07-16
409,322186,2023-04-23
409,322199,2023-08-06
409,322332,2023-06-25
409,322333,2023-05-08
409,322367,2023-07-21
409,322394,2023-08-27
409,322442,2023-07-16
409,322500,2023-09-29
409,322505,2023-07-07
409,322556,2023-10-22
409,322562,2023-10-22
409,322598,2023-10-04
409,322903,2023-10-20
409,322959,2023-10-27
409,322965,2023-11-05
409,322989,2023-08-23
409,323473,2023-06-03
409,323489,2023-02-17
409,323492,2023-08-30
409,323499,2023-01-28
409,323502,2023-07-16
409,323527,2023-03-03
409,323541,2023-07-16
409,323542,2023-05-12
409,323550,2023-08-27
409,323562,2023-10-13
409,323570,2023-06-25
409,323579,2023-04-24
409,323594,2023-05-29
409,323598,2023-08-30
409,323913,2023-09-29
409,323915,2023-10-22
409,323916,2023-10-13
409,324070,2023-06-12
409,324115,2023-04-11
409,324167,2023-11-05
409,324380,2023-09-11
409,324423,2023-07-14
409,324424,2023-10-06
409,324455,2023-03-05
409,324985,2023-11-03
409,325012,2023-08-06
409,325052,2023-04-23
409,325055,2023-03-13
409,325109,2023-05-01
409,325216,2023-09-07
409,325239,2023-11-05
409,325323,2023-11-05
409,325484,2023-03-01
409,325487,2023-10-06
409,325489,2023-09-21
409,325492,2023-08-30
409,325506,2023-08-30
409,325510,2023-08-27
409,325519,2023-10-13
409,325522,2023-04-16
409,325527,2023-09-07
409,325529,2022-12-16
409,325533,2023-07-12
409,325575,2023-10-27
409,326616,2023-08-18
409,326652,2023-06-25
409,326850,2023-08-09
409,327019,2023-10-22
409,327055,2023-10-22
409,327130,2023-06-18
409,327139,2023-08-27
409,328620,2023-09-30
409,329751,2023-07-31
409,329752,2023-07-31
409,329753,2023-07-31
409,329754,2023-07-31
409,329755,2023-07-31
409,329756,2023-07-31
409,329757,2023-07-31
409,329758,2023-07-31
409,329759,2023-07-31
409,329760,2023-07-31
409,329761,2023-07-31
409,329762,2023-07-31
409,329763,2023-07-31
409,329764,2023-07-31
409,329765,2023-07-31
409,329766,2023-07-31
409,329767,2023-07-31
409,329768,2023-07-31
409,329769,2023-07-31
409,329770,2023-07-31
409,329771,2023-07-31
409,329772,2023-07-31
409,329773,2023-07-31
409,329774,2023-07-31
409,329775,2023-07-31
409,329776,2023-07-31
409,329777,2023-07-31
409,329778,2023-07-31
409,329779,2023-07-31
409,329780,2023-07-31
409,329781,2023-07-31
409,329782,2023-07-31
409,329783,2023-07-31
409,329784,2023-07-31
409,329785,2023-07-31
409,329786,2023-07-31
409,329787,2023-07-31
409,329788,2023-07-31
409,329789,2023-07-31
409,329790,2023-07-31
409,329791,2023-07-31
409,329792,2023-07-31
409,329793,2023-07-31
409,329794,2023-07-31
409,329795,2023-07-31
409,329796,2023-07-31
409,329797,2023-07-31
409,329798,2023-07-31
409,329799,2023-07-31
409,329800,2023-07-31
409,329801,2023-07-31
409,329802,2023-07-31
409,329803,2023-07-31
409,329804,2023-07-31
409,329805,2023-07-31
409,329806,2023-07-31
409,329807,2023-07-31
409,329808,2023-07-31
409,329809,2023-07-31
409,329810,2023-07-31
409,329811,2023-07-31
409,329812,2023-07-31
409,329813,2023-07-31
409,329814,2023-07-31
409,329815,2023-07-31
409,329816,2023-07-31
409,329817,2023-07-31
409,329818,2023-07-31
409,329819,2023-07-31
409,329820,2023-07-31
409,329821,2023-07-31
409,329822,2023-07-31
409,329823,2023-07-31
409,329824,2023-07-31
409,329825,2023-07-31
409,329826,2023-07-31
409,329827,2023-07-15
409,329828,2023-07-31
409,329829,2023-07-31
409,329830,2023-07-31
409,329831,2023-07-31
409,329832,2023-07-31
409,329833,2023-07-31
409,329834,2023-07-31
